Id,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,LotFrontagenan,MasVnrAreanan,GarageYrBltnan
1135,12.037653993905211,0.5714285714285714,0.6666666666666666,0.3176025508329543,0.30867438608187747,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5789473684210527,0.8,0.0,1.0,1.0,0.33333333333333337,0.33333333333333326,0.11904761904761904,0.16666666666666666,1.0,0.0,0.875,0.875,0.3333333333333333,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.8,0.0,0.0,0.0,0.5407319952774498,0.3459037711313394,1.0,0.6666666666666666,1.0,1.0,0.3486934255107954,0.6201269265639165,0.0,0.6408276788760583,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.6666666666666665,1.0,0.5,0.75,0.5,0.11904761904761904,0.5,0.5,0.39221556886227543,0.5,1.0,1.0,0.25510204081632654,0.22352941176470587,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6363636363636364,0.25,0.3333333333333333,0.75,0.0,0.0,0.0
1146,11.911701584927597,0.4285714285714286,0.3333333333333333,0.23527439625113544,0.03186578790847694,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.3157894736842105,0.8,0.0,1.0,0.25,0.16666666666666663,0.6666666666666667,0.9285714285714285,0.9333333333333333,1.0,0.0,0.125,0.125,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.8,0.0,0.0,0.0,0.615112160566706,0.4278283485045514,1.0,1.0,1.0,1.0,0.46195797565953356,0.4841341795104261,0.0,0.6251096404173504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,0.0,0.9285714285714285,0.0,0.0,0.04041916167664672,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6363636363636364,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
1148,12.069680020624618,0.7142857142857143,0.6666666666666666,0.5637029994310061,0.5631636772834607,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.631578947368421,0.8,0.0,1.0,1.0,0.4999999999999999,0.9999999999999998,0.8095238095238095,0.9833333333333333,1.0,0.0,0.125,0.125,0.3333333333333333,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.18175809649702576,0.0,0.0,0.2532467532467532,0.20806241872561768,1.0,1.0,1.0,1.0,0.29325324432974575,0.6382592928377153,0.0,0.617160630393542,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.6666666666666665,1.0,0.5,1.0,0.5,0.8095238095238095,0.0,0.0,0.05389221556886231,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.75,0.3333333333333333,0.75,0.0,0.0,0.0
1159,12.367885325692589,0.0,0.6666666666666666,0.7469088499089418,0.5585465668954388,0.0,1.0,0.0,0.6666666666666666,0.0,0.3333333333333333,1.0,0.894736842105263,0.2,0.0,1.0,0.75,0.6666666666666666,0.33333333333333326,0.011904761904761904,0.0,1.0,0.0,0.875,0.875,1.0,0.4208144796380091,0.5,1.0,1.0,0.5,0.5,0.0,0.8,0.0,0.0,0.0,0.9327036599763872,0.7776332899869962,1.0,1.0,1.0,1.0,0.8278004807976185,0.0,0.0,0.627745865948155,0.0,0.0,0.5,0.0,0.0,0.0,0.6666666666666666,0.6666666666666665,1.0,0.0,0.5,0.5,0.0,1.0,1.0,0.9461077844311379,0.5,1.0,1.0,0.0,0.1411764705882353,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4545454545454545,0.5,0.6666666666666666,1.0,0.0,0.0,0.0
1163,11.76756768334381,0.0,0.6666666666666666,0.8989606670113188,0.30412374278840293,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.21052631578947367,0.8,0.0,1.0,0.75,0.16666666666666663,0.33333333333333326,0.46428571428571425,0.65,1.0,0.0,0.875,0.875,0.3333333333333333,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.2,0.325181758096497,0.0,0.0,0.23730814639905548,0.3315994798439532,1.0,0.6666666666666666,1.0,1.0,0.32732851504948535,0.0,0.0,0.03549799946044718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.5,0.46428571428571425,0.5,0.5,0.37724550898203596,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.36363636363636365,0.25,0.3333333333333333,0.75,0.0,0.0,0.0
1166,12.359523080243038,0.0,0.6666666666666666,0.6102977452173723,0.3768567339334856,0.0,1.0,1.0,0.6666666666666666,0.0,0.0,1.0,0.9473684210526315,0.8,0.0,1.0,0.75,0.4999999999999999,0.33333333333333326,0.0,0.0,1.0,0.0,0.875,0.875,1.0,0.6063348416289593,0.5,1.0,1.0,0.5,0.5,0.0,0.8,0.0,0.0,0.0,0.8866587957497047,0.7269180754226269,1.0,1.0,1.0,1.0,0.7833076232013028,0.0,0.0,0.5750939657643581,0.0,0.0,0.5,0.0,0.0,0.0,0.6666666666666666,0.6666666666666665,1.0,0.0,0.5,0.5,0.0,1.0,0.5,0.6676646706586826,0.5,1.0,1.0,0.0,0.6705882352941176,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7272727272727273,0.75,1.0,1.0,0.0,0.0,0.0
1167,12.41044104151805,0.0,0.6666666666666666,0.42147439679360144,0.45273619960565004,0.0,1.0,1.0,0.6666666666666666,0.0,0.6666666666666666,1.0,0.6842105263157894,0.8,0.0,1.0,0.75,0.6666666666666666,0.33333333333333326,0.023809523809523808,0.03333333333333333,1.0,0.0,0.875,0.875,1.0,0.16289592760180996,0.5,1.0,1.0,0.5,0.5,0.5,0.8,0.0,0.0,0.0,1.0,0.8517555266579975,1.0,1.0,1.0,1.0,0.8890266893792189,0.0,0.0,0.7001996573436022,0.0,0.0,0.5,0.0,0.0,0.0,0.6666666666666666,0.6666666666666665,1.0,0.0,0.5,0.5,0.023809523809523808,1.0,1.0,0.8652694610778444,0.5,1.0,1.0,0.4081632653061224,0.19411764705882353,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.09090909090909091,1.0,0.3333333333333333,0.75,0.0,0.0,0.0
1168,12.061046873479915,0.5714285714285714,0.6666666666666666,0.3331985458690734,0.48146357795868067,0.0,1.0,1.0,0.6666666666666666,0.0,0.0,1.0,0.5789473684210527,1.0,0.0,1.0,1.0,0.33333333333333337,0.33333333333333326,0.07142857142857142,0.1,1.0,0.0,0.875,0.875,0.3333333333333333,0.0,0.0,1.0,1.0,0.5,0.5,0.0,1.0,0.5194976867151355,0.0,0.0,0.10212514757969303,0.3738621586475943,1.0,1.0,1.0,1.0,0.38900956330068936,0.6455122393472348,0.0,0.685982627892173,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.6666666666666665,1.0,0.5,0.75,0.5,0.07142857142857142,0.5,0.5,0.4101796407185629,0.5,1.0,1.0,0.0,0.22352941176470587,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.09090909090909091,0.0,0.3333333333333333,0.75,0.0,0.0,0.0
1189,12.180754837545884,0.5714285714285714,0.6666666666666666,0.4758393512768846,0.32354047712632106,0.0,1.0,1.0,0.6666666666666666,0.0,0.0,1.0,0.6842105263157894,0.8,0.0,1.0,1.0,0.4999999999999999,0.33333333333333326,0.08333333333333333,0.11666666666666667,1.0,0.0,0.875,0.875,0.6666666666666666,0.2149321266968326,0.5,1.0,1.0,0.5,0.5,0.0,0.8,0.0,0.0,0.0,0.49055489964580873,0.2906371911573472,1.0,1.0,1.0,1.0,0.26310704578695177,0.7515865820489573,0.0,0.6791138580629124,0.0,0.0,0.5,1.0,0.0,0.0,0.6666666666666666,0.6666666666666665,1.0,0.0,0.5,0.5,0.08333333333333333,1.0,0.5,0.4416167664670659,0.5,1.0,1.0,0.36734693877551017,0.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.75,0.3333333333333333,0.75,0.0,0.0,0.0
1190,12.14950229404178,0.5714285714285714,0.6666666666666666,0.363599664400446,0.18129820973762634,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.5789473684210527,0.8,0.0,1.0,1.0,0.4999999999999999,0.33333333333333326,0.13095238095238093,0.18333333333333332,1.0,0.0,0.875,0.875,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.8,0.0,0.0,0.0,0.5867768595041322,0.39661898569570875,1.0,0.6666666666666666,1.0,1.0,0.45007021932051394,0.7035358114233907,0.0,0.7656294327435624,0.0,0.0,0.5,1.0,0.0,0.0,0.6666666666666666,0.6666666666666665,1.0,0.5,0.75,0.5,0.13095238095238093,0.5,0.5,0.36526946107784436,0.5,1.0,1.0,0.3571428571428571,0.3529411764705882,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4545454545454545,1.0,0.3333333333333333,0.75,0.0,0.0,0.0
1196,12.078239274020289,0.5714285714285714,0.6666666666666666,0.2178612838531686,0.23667393520170954,0.0,1.0,1.0,0.6666666666666666,0.0,0.0,1.0,0.5789473684210527,0.8,0.0,1.0,1.0,0.33333333333333337,0.33333333333333326,0.03571428571428571,0.05,1.0,0.0,0.875,0.875,0.3333333333333333,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.8,0.0,0.0,0.0,0.42975206611570244,0.22366710013003901,1.0,1.0,1.0,1.0,0.1468123823543701,0.6600181323662738,0.0,0.5427454761908557,0.0,0.0,0.5,1.0,0.0,0.0,0.6666666666666666,1.0,1.0,0.0,0.5,0.5,0.03571428571428571,0.5,0.5,0.3023952095808384,0.5,1.0,1.0,0.25510204081632654,0.1411764705882353,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.5,0.3333333333333333,0.75,0.0,0.0,0.0
1199,12.089538829274222,0.0,0.6666666666666666,0.5018338412296393,0.33840733144590995,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.6842105263157894,0.8,0.0,1.0,0.75,0.4999999999999999,0.33333333333333326,0.09523809523809523,0.13333333333333333,1.0,0.0,0.875,0.875,0.3333333333333333,0.0,0.5,1.0,1.0,0.5,0.5,0.0,0.8,0.0,0.0,0.0,0.7154663518299882,0.5383615084525358,1.0,1.0,1.0,1.0,0.5947757227672748,0.0,0.0,0.3519893296634846,0.0,0.0,0.5,0.0,0.0,0.0,0.6666666666666666,0.3333333333333335,1.0,0.0,0.5,0.5,0.09523809523809523,1.0,0.5,0.561377245508982,0.5,1.0,1.0,0.9081632653061223,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4545454545454545,0.75,0.3333333333333333,0.75,0.0,0.0,0.0
1200,11.904967552746252,0.0,0.6666666666666666,0.5637029994310061,0.5096438219495658,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.21052631578947367,0.8,0.0,1.0,0.75,0.0,0.33333333333333326,0.5119047619047619,0.45,1.0,0.0,0.375,0.375,0.6666666666666666,0.11538461538461539,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.3615333773959022,0.0,0.0,0.2975206611570248,0.4336801040312094,1.0,0.6666666666666666,1.0,1.0,0.7101309953952928,0.0,0.0,0.48849830274837025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333335,1.0,0.5,0.0,0.5,0.38095238095238093,0.0,0.5,0.3907185628742515,0.5,1.0,1.0,0.0,0.4823529411764706,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8181818181818182,0.0,0.3333333333333333,0.75,0.0,0.0,0.0
1201,11.661776411702583,0.0,0.6666666666666666,0.5145538716825238,0.36068757453726796,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.10526315789473684,0.8,0.0,1.0,0.75,0.0,0.33333333333333326,0.42857142857142855,0.6,1.0,0.0,0.125,0.125,0.3333333333333333,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.8,0.0,0.0,0.0,0.5100354191263282,0.31209362808842656,1.0,0.6666666666666666,1.0,1.0,0.2973313557934203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.40476190476190477,0.0,0.0,0.1227544910179641,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5454545454545454,0.0,0.6666666666666666,0.5,0.0,0.0,0.0
1202,12.195517131590657,0.5714285714285714,0.6666666666666666,0.6215777318241615,0.446898041950508,0.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666,1.0,0.6842105263157894,0.8,0.0,1.0,1.0,0.4999999999999999,0.33333333333333326,0.13095238095238093,0.18333333333333332,1.0,0.0,0.875,0.875,0.3333333333333333,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.8,0.0,0.0,0.0,0.5112160566706021,0.31339401820546164,1.0,1.0,1.0,1.0,0.2993633369146753,0.827742520398912,0.0,0.7511163530269185,0.0,0.0,0.5,1.0,0.0,0.0,0.6666666666666666,0.3333333333333335,1.0,0.0,0.5,0.5,0.13095238095238093,1.0,0.5,0.5209580838323353,0.5,1.0,1.0,0.5051020408163265,0.21176470588235294,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1818181818181818,0.75,0.3333333333333333,0.75,0.0,0.0,0.0
1205,11.941455846009388,0.0,0.6666666666666666,0.598874060651581,0.4263279952922048,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.42105263157894735,0.8,0.0,1.0,0.75,0.16666666666666663,0.6666666666666667,0.369047619047619,0.5166666666666666,1.0,0.0,0.375,0.375,0.3333333333333333,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.4,0.5208195637805684,0.0,0.0,0.15820543093270364,0.43693107932379716,1.0,1.0,1.0,1.0,0.48854091552340684,0.0,0.0,0.2262733210897352,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333335,1.0,0.0,0.5,0.5,0.369047619047619,1.0,0.5,0.44461077844311386,0.5,1.0,1.0,0.0,0.5176470588235293,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5454545454545454,0.0,0.3333333333333333,0.75,0.0,0.0,0.0
1208,12.206072645530174,0.0,0.6666666666666666,0.5018338412296393,0.34152623525457226,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.6842105263157894,0.8,0.0,1.0,0.75,0.33333333333333337,0.33333333333333326,0.03571428571428571,0.05,1.0,0.0,0.875,0.875,0.6666666666666666,0.2714932126696833,0.5,1.0,1.0,0.5,0.5,0.5,1.0,0.2247191011235955,0.0,0.0,0.7922077922077921,0.8439531859557867,1.0,1.0,1.0,1.0,0.8921339340189443,0.0,0.0,0.703876704480062,1.0,0.0,0.5,0.0,0.0,0.0,0.6666666666666666,0.6666666666666665,1.0,0.0,0.5,0.5,0.03571428571428571,1.0,0.5,0.5179640718562875,0.5,1.0,1.0,0.4897959183673469,0.13529411764705881,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.36363636363636365,0.0,0.3333333333333333,0.75,0.0,0.0,0.0
1210,12.577636201962656,0.0,0.6666666666666666,0.6759426863074451,0.4296863195960219,0.0,1.0,1.0,0.6666666666666666,0.0,1.0,1.0,0.894736842105263,0.6000000000000001,0.0,1.0,0.75,0.6666666666666666,0.33333333333333326,0.0,0.0,0.5,0.0,0.875,0.875,1.0,0.9502262443438915,0.5,1.0,1.0,1.0,0.5,0.75,1.0,0.806345009914078,0.0,0.0,0.2597402597402597,0.8296488946684006,1.0,1.0,1.0,1.0,0.8712083872585872,0.0,0.0,0.6791138580629124,1.0,0.0,0.5,0.0,0.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.5,0.0,1.0,0.5,0.45209580838323354,0.5,1.0,1.0,0.8214285714285714,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.36363636363636365,0.0,1.0,1.0,0.0,0.0,0.0
1215,11.809319478024031,0.9285714285714285,0.6666666666666666,0.4889307824852258,0.43151953656269804,0.0,1.0,1.0,0.6666666666666666,0.0,0.0,1.0,0.10526315789473684,0.8,0.0,1.0,0.0,0.16666666666666663,0.33333333333333326,0.5238095238095237,0.7333333333333333,1.0,0.0,0.125,0.125,0.3333333333333333,0.0,0.0,1.0,0.5,0.0,0.5,0.5,0.2,0.5181758096497026,0.0,0.0,0.0832349468713105,0.3517555266579975,1.0,0.0,1.0,1.0,0.4249218710642282,0.0,0.0,0.15098789867329288,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333335,1.0,0.0,0.5,0.5,0.5238095238095237,0.0,0.0,0.15269461077844315,0.5,1.0,1.0,0.3826530612244898,0.4235294117647059,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.36363636363636365,0.0,0.3333333333333333,0.75,0.0,0.0,0.0
1218,12.343466568968994,0.0,1.0,0.5270959937703319,0.2962628464828594,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.894736842105263,0.8,0.0,1.0,0.75,0.6666666666666666,0.33333333333333326,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.16289592760180996,0.5,1.0,1.0,0.5,0.5,0.75,1.0,0.618638466622604,0.0,0.0,0.21487603305785122,0.5955786736020806,1.0,1.0,1.0,1.0,0.6657888472092717,0.0,0.0,0.43602474887129006,1.0,0.0,0.5,0.0,0.0,0.0,0.6666666666666666,0.3333333333333335,1.0,0.0,0.5,0.5,0.0,1.0,0.5,0.5299401197604792,0.5,1.0,1.0,0.3443877551020408,0.6588235294117647,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7272727272727273,0.75,1.0,1.0,0.0,0.0,0.0
1223,11.870599909242044,0.4285714285714286,0.6666666666666666,0.598874060651581,0.45436339411578164,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.10526315789473684,0.0,0.0,1.0,0.25,0.33333333333333337,0.6666666666666667,0.6904761904761905,0.95,1.0,0.0,0.25,0.25,0.6666666666666666,0.7239819004524888,0.0,1.0,0.5,0.0,0.5,0.75,0.0,0.12954395241242564,0.0,0.0,0.4982290436835891,0.42652795838751634,1.0,1.0,1.0,1.0,0.5622774119725369,0.614687216681777,0.0,0.7895645151660879,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.6666666666666665,1.0,0.5,1.0,0.5,0.6904761904761905,0.0,0.0,0.17514970059880242,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,0.25,0.3333333333333333,0.75,0.0,0.0,0.0
1225,12.122691036591123,0.5714285714285714,0.6666666666666666,0.363599664400446,0.7649994340916173,0.0,1.0,1.0,0.6666666666666666,0.0,0.0,1.0,0.5789473684210527,1.0,0.0,1.0,1.0,0.4999999999999999,0.33333333333333326,0.047619047619047616,0.05,1.0,0.0,0.875,0.875,0.3333333333333333,0.0,0.5,1.0,1.0,0.5,0.5,0.5,1.0,0.4785194976867151,0.0,0.0,0.03778040141676505,0.2626788036410923,1.0,1.0,1.0,1.0,0.21641323279237135,0.6364460562103355,0.0,0.5667517519295862,1.0,0.0,0.5,1.0,0.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.5,0.047619047619047616,0.5,0.5,0.2844311377245509,0.5,1.0,1.0,0.25510204081632654,0.4411764705882353,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.09090909090909091,0.5,0.3333333333333333,0.75,0.0,0.0,0.0
1232,11.794337924408413,0.9999999999999999,0.6666666666666666,0.5018338412296393,0.20562941402477364,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.10526315789473684,0.8,0.0,0.0,0.5,0.16666666666666663,0.6666666666666667,0.5238095238095237,0.7333333333333333,0.5,0.0,0.25,0.25,0.6666666666666666,0.2714932126696833,0.0,1.0,0.5,0.0,0.5,0.5,0.4,0.5307336417713152,0.0,0.0,0.17886658795749705,0.4694408322496749,1.0,0.0,1.0,1.0,0.5786767782041693,0.0,0.0,0.33293818150186816,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333335,1.0,0.0,0.5,0.5,0.5238095238095237,0.0,0.5,0.5119760479041917,0.5,1.0,1.0,0.0,0.10588235294117647,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.36363636363636365,0.0,0.3333333333333333,0.75,0.0,0.0,0.0
1239,11.867097278690842,0.0,0.6666666666666666,0.4073521031758083,0.6326836892999887,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.47368421052631576,0.6000000000000001,0.0,1.0,0.75,0.33333333333333337,0.33333333333333326,0.011904761904761904,0.016666666666666666,1.0,0.0,0.875,0.875,0.3333333333333333,0.0,0.5,1.0,1.0,0.5,0.5,0.0,0.8,0.0,0.0,0.0,0.6735537190082644,0.49219765929778936,1.0,1.0,1.0,1.0,0.5417234660528711,0.0,0.0,0.28920841883964776,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333335,1.0,0.0,0.5,0.0,0.011904761904761904,0.0,0.5,0.42814371257485034,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1818181818181818,0.0,0.3333333333333333,0.5,0.0,0.0,0.0
1241,12.323411137947407,0.5714285714285714,0.6666666666666666,0.4353777312816951,0.24962399305639948,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.6842105263157894,0.8,0.0,1.0,1.0,0.4999999999999999,0.33333333333333326,0.05952380952380952,0.08333333333333333,1.0,0.0,0.875,0.875,0.6666666666666666,0.5701357466063349,0.5,1.0,1.0,0.5,0.5,0.0,1.0,0.3635161929940515,0.0,0.0,0.19716646989374262,0.32509752925877766,1.0,1.0,1.0,1.0,0.31744279277492726,0.8014505893019039,0.0,0.7446658702301772,1.0,0.0,0.5,1.0,0.0,0.0,0.6666666666666666,1.0,1.0,0.0,0.5,0.5,0.05952380952380952,1.0,0.5,0.5164670658682635,0.5,1.0,1.0,0.0,0.37058823529411766,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.5,0.3333333333333333,0.75,0.0,0.0,0.0
1247,12.136186518066006,0.5714285714285714,1.0,0.4353777312816951,0.24633078414229903,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.894736842105263,0.8,0.0,1.0,1.0,0.4999999999999999,0.33333333333333326,0.011904761904761904,0.0,1.0,0.0,0.875,0.875,0.3333333333333333,0.0,0.5,1.0,1.0,0.5,0.5,0.0,0.8,0.0,0.0,0.0,0.44628099173553715,0.2418725617685306,1.0,1.0,1.0,1.0,0.17997976927082338,0.7225747960108794,0.0,0.6098202761703551,0.0,0.0,0.5,1.0,0.0,0.0,0.6666666666666666,0.3333333333333335,1.0,0.0,0.5,0.5,0.011904761904761904,1.0,0.5,0.624251497005988,0.5,1.0,1.0,0.0,0.2647058823529412,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1818181818181818,0.0,1.0,1.0,0.0,0.0,0.0
1255,12.016122061571728,0.5714285714285714,0.6666666666666666,0.363599664400446,0.11719493438848527,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.15789473684210525,0.8,0.0,1.0,1.0,0.4999999999999999,0.33333333333333326,0.05952380952380952,0.06666666666666667,1.0,0.0,0.875,0.875,1.0,0.2081447963800905,0.5,1.0,1.0,0.5,0.5,0.0,0.8,0.0,0.0,0.0,0.44037780401416765,0.23537061118335503,1.0,1.0,1.0,1.0,0.1846174129797875,0.8123300090661831,0.0,0.6766048329254941,0.0,0.0,0.5,1.0,0.0,0.0,0.6666666666666666,0.6666666666666665,1.0,0.5,1.0,1.0,0.05952380952380952,0.5,0.5,0.29790419161676646,0.5,1.0,1.0,0.4540816326530612,0.7529411764705882,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.5,0.3333333333333333,0.75,0.0,0.0,0.0
1270,11.877568578558138,0.4285714285714286,0.6666666666666666,0.598874060651581,0.5174883051776815,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.10526315789473684,0.2,0.0,1.0,0.25,0.16666666666666663,0.33333333333333326,0.5833333333333333,0.8166666666666667,1.0,0.0,0.125,0.125,0.6666666666666666,0.40723981900452494,0.0,1.0,0.5,0.0,0.5,0.0,0.2,0.3040317250495704,0.0,0.0,0.24439197166469892,0.3185955786736021,0.0,0.0,1.0,0.3333333333333333,0.30744460253306016,0.5893019038984587,0.0,0.5902163664696651,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666665,1.0,0.0,0.5,0.5,0.5833333333333333,0.0,0.0,0.17514970059880242,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.5454545454545454,0.25,0.3333333333333333,0.75,0.0,0.0,0.0
1281,12.332705296463539,0.0,0.6666666666666666,0.4625539658964386,0.39928106390469686,0.0,1.0,1.0,0.6666666666666666,0.0,0.0,1.0,0.6842105263157894,0.8,0.0,1.0,0.75,0.4999999999999999,0.33333333333333326,0.08333333333333333,0.11666666666666667,1.0,0.0,0.875,0.875,0.6666666666666666,0.24886877828054302,0.5,1.0,1.0,0.5,0.5,0.0,1.0,0.5208195637805684,0.0,0.0,0.46340023612750886,0.7730819245773732,1.0,1.0,1.0,1.0,0.823898273242154,0.0,0.0,0.6231280766263074,1.0,0.0,0.5,0.0,0.0,0.0,0.6666666666666666,0.3333333333333335,1.0,0.0,0.5,0.5,0.08333333333333333,1.0,0.5,0.5179640718562875,0.5,1.0,1.0,0.0,0.4235294117647059,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1818181818181818,0.75,0.3333333333333333,0.75,0.0,0.0,0.0
1296,11.83862560460953,0.0,0.6666666666666666,0.5018338412296393,0.27337475704123726,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.10526315789473684,0.2,0.0,1.0,0.75,0.16666666666666663,0.33333333333333326,0.45238095238095233,0.6333333333333333,0.5,0.0,0.375,0.375,0.6666666666666666,0.3800904977375566,0.0,1.0,0.5,0.0,0.5,0.5,0.2,0.6715135492399207,0.0,0.0,0.02125147579693034,0.434330299089727,1.0,0.6666666666666666,1.0,1.0,0.4703518450420914,0.0,0.0,0.20474876242669282,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.45238095238095233,1.0,0.0,0.1347305389221557,0.5,1.0,1.0,0.9081632653061223,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.9090909090909091,0.0,0.3333333333333333,0.75,0.0,0.0,0.0
